id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
12742,15781689.0,Kao,741.0,France,Female,32.0,7.0,0.0,2.0,0.0,1.0,91346.03,1.0
12743,15672447.0,Lombardi,744.0,Germany,Male,35.0,4.0,125801.03,1.0,0.0,0.0,113557.9,1.0
12744,15732643.0,Tuan,659.0,Spain,Male,62.0,9.0,122265.24,1.0,1.0,1.0,137916.49,0.0
12745,15627847.0,Lo Duca,687.0,France,Male,38.0,1.0,118311.76,1.0,0.0,0.0,77330.35,0.0
12746,15603741.0,Nwabugwu,542.0,France,Male,41.0,2.0,0.0,1.0,1.0,1.0,175853.64,0.0
12747,15662865.0,Chizuoke,726.0,France,Male,43.0,4.0,0.0,1.0,1.0,1.0,96862.56,0.0
12748,15658852.0,Hsieh,526.0,France,Female,45.0,2.0,0.0,2.0,1.0,0.0,121846.81,0.0
12749,15812272.0,Chinedum,655.0,Spain,Male,34.0,8.0,0.0,2.0,1.0,1.0,151349.51,0.0
12750,15693888.0,Ch'ang,567.0,France,Female,66.0,9.0,132876.23,1.0,1.0,0.0,179446.31,0.0
12751,15783501.0,Niu,719.0,France,Male,28.0,1.0,0.0,2.0,1.0,0.0,137720.56,0.0
12752,15733361.0,Ch'ang,638.0,France,Male,34.0,5.0,0.0,1.0,1.0,0.0,102284.2,0.0
12753,15757931.0,Teng,608.0,France,Male,49.0,9.0,0.0,2.0,1.0,0.0,161668.15,0.0
12754,15636658.0,Clements,685.0,France,Male,35.0,1.0,0.0,2.0,1.0,1.0,19287.06,0.0
12755,15802570.0,Mironova,710.0,France,Female,34.0,1.0,0.0,2.0,1.0,1.0,129525.5,0.0
12756,15807941.0,Efremov,645.0,France,Male,54.0,7.0,0.0,2.0,0.0,1.0,173889.41,0.0
12757,15763859.0,Liao,627.0,France,Male,31.0,7.0,0.0,2.0,1.0,0.0,86733.78,0.0
12758,15793331.0,McIntyre,568.0,Germany,Male,52.0,8.0,137841.53,2.0,1.0,0.0,164081.42,1.0
12759,15802501.0,Chukwukadibia,686.0,France,Female,52.0,1.0,0.0,1.0,1.0,0.0,53581.18,1.0
12760,15704844.0,Chibugo,762.0,France,Male,27.0,8.0,0.0,2.0,1.0,0.0,898.51,0.0
12761,15571065.0,White,542.0,France,Male,28.0,2.0,0.0,2.0,1.0,0.0,75816.25,0.0
12762,15692929.0,Ch'iu,588.0,France,Male,32.0,4.0,0.0,2.0,0.0,1.0,105599.67,0.0
12763,15570060.0,Hsing,685.0,France,Female,32.0,9.0,0.0,1.0,1.0,0.0,143960.72,0.0
12764,15631681.0,Genovesi,551.0,France,Male,46.0,3.0,95858.37,1.0,1.0,0.0,174531.27,0.0
12765,15725036.0,Palerma,643.0,Germany,Male,37.0,2.0,71281.29,2.0,0.0,0.0,187943.6,0.0
12766,15771299.0,Ugorji,695.0,Germany,Female,44.0,2.0,109387.9,2.0,0.0,1.0,168816.22,0.0
12767,15653776.0,Yevseyev,617.0,France,Female,32.0,10.0,0.0,2.0,1.0,0.0,97416.34,0.0
12768,15720155.0,Calabrese,669.0,France,Female,41.0,8.0,0.0,2.0,0.0,1.0,162699.7,0.0
12769,15686909.0,Maclean,652.0,France,Male,49.0,2.0,0.0,3.0,1.0,0.0,102628.98,1.0
12770,15625944.0,Tung,548.0,Germany,Male,39.0,7.0,117685.31,2.0,1.0,1.0,66795.78,0.0
12771,15681671.0,Maclean,679.0,France,Male,38.0,6.0,135096.05,1.0,0.0,1.0,159899.97,0.0
12772,15657529.0,Ugoji,695.0,France,Male,29.0,4.0,0.0,2.0,1.0,0.0,180598.66,0.0
12773,15667588.0,Hsia,708.0,France,Male,40.0,3.0,98759.89,1.0,1.0,1.0,73656.38,0.0
12774,15586039.0,Ch'iu,636.0,France,Male,27.0,5.0,0.0,2.0,1.0,1.0,64490.67,0.0
12775,15641298.0,Chukwuraenye,614.0,Germany,Female,35.0,10.0,126776.3,2.0,1.0,1.0,79649.62,0.0
12776,15633213.0,Ibragimova,571.0,Spain,Female,33.0,9.0,132446.08,2.0,1.0,1.0,108222.68,0.0
12777,15629299.0,Nwankwo,720.0,Spain,Female,28.0,6.0,0.0,1.0,1.0,1.0,116581.1,0.0
12778,15777772.0,Chukwualuka,706.0,Spain,Male,37.0,3.0,125476.31,1.0,1.0,0.0,62402.38,0.0
12779,15809837.0,Iadanza,601.0,France,Female,44.0,6.0,0.0,2.0,1.0,0.0,130132.38,0.0
12780,15750778.0,Walker,644.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,164815.59,0.0
12781,15724307.0,Y?an,591.0,France,Female,34.0,6.0,0.0,2.0,1.0,1.0,138882.98,0.0
12782,15709142.0,Babbage,726.0,France,Male,39.0,2.0,0.0,2.0,1.0,1.0,183584.14,0.0
12783,15589210.0,Ginn,477.0,France,Male,36.0,8.0,75893.11,1.0,1.0,1.0,88890.75,0.0
12784,15742210.0,Bazarova,634.0,Germany,Male,29.0,8.0,133658.24,2.0,1.0,1.0,149891.79,0.0
12785,15648735.0,Scott,684.0,France,Male,32.0,8.0,0.0,2.0,1.0,0.0,172363.52,0.0
12786,15593622.0,Ts'ui,682.0,Spain,Male,32.0,3.0,0.0,2.0,1.0,0.0,125962.02,0.0
12787,15693526.0,Kuo,642.0,France,Female,49.0,4.0,135814.7,1.0,1.0,1.0,74898.8,1.0
12788,15658067.0,Nwokezuike,611.0,France,Male,37.0,4.0,0.0,2.0,1.0,0.0,176580.23,0.0
12789,15677955.0,Hao,642.0,France,Male,37.0,2.0,0.0,2.0,1.0,1.0,95481.0,0.0
12790,15605375.0,K'ung,554.0,Germany,Female,23.0,10.0,123872.19,1.0,1.0,0.0,65801.44,0.0
12791,15719302.0,Chukwueloka,726.0,France,Female,36.0,5.0,0.0,2.0,1.0,1.0,56767.67,0.0
12792,15779586.0,Ts'ui,694.0,France,Male,35.0,2.0,0.0,2.0,1.0,1.0,153344.48,0.0
12793,15690731.0,Hsia,539.0,Germany,Female,34.0,1.0,127771.35,2.0,1.0,0.0,149814.68,0.0
12794,15667046.0,Chinedum,744.0,Germany,Female,45.0,8.0,131834.8,2.0,1.0,0.0,158887.09,1.0
12795,15761047.0,Fenton,592.0,France,Female,52.0,8.0,0.0,1.0,1.0,0.0,187597.98,1.0
12796,15772892.0,Teng,684.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,115116.35,0.0
12797,15672798.0,Hsieh,642.0,France,Male,29.0,1.0,0.0,2.0,1.0,0.0,91810.71,0.0
12798,15703793.0,Okwudilichukwu,581.0,France,Male,29.0,8.0,105957.44,1.0,0.0,1.0,110916.15,0.0
12799,15808960.0,Cairns,689.0,Spain,Male,41.0,1.0,0.0,2.0,0.0,0.0,19287.06,0.0
12800,15728167.0,Chukwualuka,633.0,Spain,Male,37.0,9.0,0.0,2.0,1.0,1.0,52327.57,0.0
12801,15750574.0,Ts'ao,624.0,Spain,Male,29.0,7.0,0.0,2.0,1.0,0.0,115068.99,0.0
12802,15635502.0,Kao,585.0,France,Female,37.0,8.0,100486.18,1.0,0.0,0.0,119814.25,0.0
12803,15576262.0,Martin,662.0,Germany,Male,31.0,7.0,106396.48,1.0,1.0,0.0,137565.95,0.0
12804,15585928.0,Manna,568.0,Spain,Male,59.0,3.0,141665.63,1.0,1.0,1.0,183387.12,1.0
12805,15651369.0,Okagbue,711.0,Spain,Female,31.0,4.0,155060.41,1.0,0.0,1.0,78896.59,0.0
12806,15793346.0,Ch'en,547.0,France,Female,28.0,7.0,0.0,2.0,1.0,0.0,120586.32,0.0
12807,15753888.0,Hsueh,712.0,Spain,Male,43.0,6.0,0.0,2.0,1.0,1.0,166038.27,0.0
12808,15617166.0,Hs?,526.0,France,Male,30.0,6.0,0.0,2.0,1.0,1.0,114448.13,0.0
12809,15775235.0,Pirozzi,632.0,France,Male,36.0,10.0,0.0,2.0,1.0,0.0,75825.57,0.0
12810,15664504.0,Chidozie,644.0,France,Female,35.0,6.0,0.0,2.0,1.0,1.0,123982.14,0.0
12811,15662093.0,Ch'ang,613.0,France,Female,43.0,7.0,0.0,1.0,1.0,0.0,155711.64,1.0
12812,15793881.0,Mamelu,850.0,France,Female,55.0,2.0,0.0,1.0,0.0,0.0,48498.19,1.0
12813,15783025.0,Nwankwo,714.0,France,Male,53.0,8.0,0.0,1.0,1.0,0.0,142783.98,1.0
12814,15803522.0,Ch'ien,717.0,Spain,Male,33.0,10.0,0.0,2.0,1.0,0.0,180329.83,0.0
12815,15697028.0,Tsao,676.0,France,Female,30.0,7.0,0.0,2.0,1.0,1.0,124592.84,0.0
12816,15744327.0,Ch'eng,609.0,Spain,Male,56.0,7.0,0.0,1.0,1.0,0.0,142839.83,1.0
12817,15695792.0,Ives,578.0,France,Male,41.0,7.0,135095.58,1.0,1.0,1.0,71862.79,0.0
12818,15648067.0,Horsley,651.0,France,Female,35.0,8.0,0.0,3.0,1.0,0.0,163550.58,1.0
12819,15631739.0,H?,479.0,Germany,Female,34.0,2.0,124547.13,2.0,1.0,0.0,89891.4,0.0
12820,15736411.0,Ch'in,704.0,Germany,Female,46.0,0.0,160979.68,1.0,1.0,0.0,173879.19,0.0
12821,15576094.0,McPherson,749.0,Spain,Female,44.0,7.0,0.0,2.0,1.0,1.0,90591.15,0.0
12822,15793949.0,Nkemakonam,727.0,Spain,Female,61.0,5.0,0.0,1.0,1.0,0.0,137946.39,1.0
12823,15723484.0,Tsou,639.0,France,Female,37.0,2.0,0.0,2.0,1.0,0.0,38196.24,0.0
12824,15784844.0,Chukwuebuka,697.0,France,Male,32.0,9.0,122552.51,1.0,1.0,1.0,132801.57,0.0
12825,15582940.0,Hsiung,535.0,Spain,Male,37.0,3.0,0.0,2.0,1.0,0.0,99843.98,0.0
12826,15624397.0,Yefimova,637.0,Spain,Female,42.0,4.0,118866.92,2.0,0.0,1.0,145537.32,0.0
12827,15628303.0,Hargreaves,697.0,Germany,Male,30.0,2.0,105261.76,1.0,0.0,1.0,126812.63,0.0
12828,15591036.0,Pirozzi,675.0,France,Female,44.0,8.0,0.0,2.0,1.0,0.0,82709.8,0.0
12829,15781505.0,Mazzanti,645.0,Germany,Male,43.0,6.0,107700.86,1.0,1.0,1.0,186490.37,0.0
12830,15745355.0,Onyinyechukwuka,624.0,Germany,Female,31.0,1.0,121441.75,1.0,0.0,1.0,116471.43,1.0
12831,15585867.0,Ch'eng,641.0,France,Female,28.0,2.0,0.0,2.0,1.0,0.0,143954.99,0.0
12832,15716041.0,Eluemuno,644.0,Spain,Female,39.0,6.0,91025.57,1.0,1.0,1.0,199657.46,0.0
12833,15669414.0,Tsao,599.0,Spain,Male,21.0,2.0,0.0,1.0,1.0,0.0,143317.31,0.0
12834,15790630.0,Hs?eh,584.0,Germany,Male,48.0,8.0,111568.01,1.0,1.0,0.0,1539.21,1.0
12835,15673820.0,Ch'in,710.0,France,Female,42.0,3.0,0.0,1.0,0.0,1.0,177097.09,1.0
12836,15621140.0,Ting,644.0,France,Female,66.0,2.0,0.0,1.0,0.0,1.0,132719.8,0.0
12837,15807768.0,K?,636.0,France,Male,29.0,3.0,82498.14,1.0,1.0,0.0,89050.67,0.0
12838,15672447.0,Fanucci,646.0,Spain,Female,39.0,4.0,0.0,1.0,1.0,0.0,180932.46,1.0
12839,15583392.0,Mazzanti,748.0,France,Male,33.0,8.0,131765.76,1.0,1.0,1.0,177738.98,0.0
12840,15614365.0,Nwokezuike,678.0,France,Male,23.0,3.0,0.0,1.0,1.0,1.0,47426.69,0.0
12841,15631481.0,P'eng,735.0,Germany,Male,37.0,2.0,95858.37,2.0,0.0,0.0,64345.61,0.0
12842,15798084.0,T'ao,727.0,France,Male,31.0,6.0,0.0,2.0,1.0,1.0,97465.89,0.0
12843,15791836.0,Yobanna,658.0,France,Male,37.0,9.0,92877.33,1.0,1.0,1.0,80963.92,0.0
12844,15787907.0,Onochie,707.0,France,Male,40.0,2.0,0.0,2.0,1.0,1.0,125423.42,0.0
12845,15774586.0,Milanesi,711.0,France,Female,43.0,9.0,0.0,1.0,1.0,0.0,121408.55,1.0
12846,15774507.0,Onwuemelie,645.0,Spain,Female,40.0,4.0,125879.27,1.0,0.0,1.0,170421.13,0.0
12847,15741068.0,Fyodorova,615.0,France,Female,38.0,3.0,0.0,2.0,1.0,1.0,124489.88,0.0
12848,15662397.0,Ch'ang,841.0,Spain,Male,45.0,6.0,0.0,2.0,1.0,1.0,69080.46,0.0
12849,15707025.0,Ponomarev,554.0,Germany,Male,34.0,3.0,138033.55,1.0,1.0,0.0,121894.31,0.0
12850,15601594.0,O'Donnell,545.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,152699.8,0.0
12851,15768104.0,Biryukov,584.0,France,Female,52.0,6.0,0.0,1.0,0.0,0.0,158845.49,1.0
12852,15749167.0,Eluemuno,554.0,France,Female,34.0,2.0,0.0,1.0,1.0,0.0,185547.72,1.0
12853,15798888.0,T'ien,686.0,France,Male,35.0,7.0,0.0,2.0,1.0,1.0,115227.02,0.0
12854,15572265.0,Linton,730.0,Spain,Female,35.0,2.0,0.0,2.0,1.0,1.0,172372.63,0.0
12855,15671655.0,Brierly,643.0,France,Male,34.0,10.0,0.0,2.0,1.0,0.0,125435.45,0.0
12856,15780409.0,Ozoemena,749.0,France,Male,20.0,2.0,0.0,2.0,0.0,0.0,132468.76,0.0
12857,15778934.0,Manna,598.0,Germany,Male,29.0,8.0,101707.8,2.0,1.0,0.0,28188.96,0.0
12858,15798960.0,Okonkwo,684.0,France,Male,54.0,5.0,0.0,2.0,1.0,0.0,149853.89,1.0
12859,15712403.0,Chukwujamuike,724.0,Germany,Male,39.0,9.0,109528.28,1.0,1.0,0.0,122865.55,1.0
12860,15782360.0,Ugochukwu,582.0,France,Male,32.0,5.0,0.0,2.0,1.0,1.0,127939.19,0.0
12861,15690695.0,Ts'ui,539.0,France,Male,36.0,4.0,0.0,1.0,0.0,1.0,157959.02,0.0
12862,15671581.0,Lucchesi,656.0,Germany,Female,42.0,7.0,141784.02,2.0,1.0,1.0,160574.09,1.0
12863,15687540.0,Lucciano,553.0,Spain,Male,40.0,1.0,107848.57,1.0,1.0,0.0,184977.6,0.0
12864,15799652.0,Ch'iu,622.0,France,Male,27.0,2.0,0.0,2.0,0.0,0.0,51454.06,0.0
12865,15693526.0,Ugoji,667.0,Germany,Female,50.0,4.0,157780.93,1.0,1.0,0.0,116969.89,1.0
12866,15644788.0,Chidiebere,649.0,France,Female,44.0,1.0,131778.66,1.0,1.0,1.0,117031.2,1.0
12867,15694860.0,Chiedozie,635.0,Germany,Male,27.0,8.0,133853.26,1.0,1.0,0.0,80552.11,1.0
12868,15628219.0,Ozoemena,489.0,Spain,Male,37.0,6.0,0.0,2.0,1.0,0.0,173870.28,0.0
12869,15737571.0,Ozerova,648.0,France,Female,34.0,2.0,0.0,1.0,0.0,1.0,109496.45,0.0
12870,15777586.0,Y?an,603.0,Spain,Male,38.0,9.0,135128.72,1.0,1.0,0.0,52876.41,0.0
12871,15766427.0,Tretyakova,732.0,Spain,Female,35.0,8.0,141434.04,1.0,1.0,1.0,162734.31,0.0
12872,15650424.0,Pinto,652.0,Spain,Female,30.0,7.0,0.0,2.0,1.0,0.0,91673.6,0.0
12873,15775293.0,Y?,703.0,France,Female,43.0,7.0,71872.19,2.0,1.0,1.0,152790.92,0.0
12874,15678058.0,Ts'ai,583.0,France,Male,34.0,6.0,0.0,1.0,1.0,0.0,134901.41,1.0
12875,15721592.0,Pirozzi,710.0,Germany,Female,62.0,7.0,122570.87,2.0,1.0,0.0,67552.58,0.0
12876,15761149.0,Tien,579.0,France,Male,39.0,3.0,0.0,1.0,0.0,0.0,27375.15,0.0
12877,15623102.0,Piazza,598.0,France,Male,31.0,7.0,0.0,2.0,0.0,1.0,148098.95,0.0
12878,15597983.0,Ch'iu,815.0,France,Male,30.0,9.0,0.0,2.0,0.0,0.0,182336.45,0.0
12879,15793896.0,Chukwujekwu,638.0,France,Male,25.0,0.0,0.0,2.0,0.0,1.0,94774.12,0.0
12880,15729019.0,Nucci,462.0,Spain,Female,43.0,8.0,0.0,1.0,0.0,1.0,47848.56,1.0
12881,15640667.0,Uspenskaya,651.0,France,Female,31.0,1.0,132837.7,1.0,1.0,1.0,136767.17,0.0
12882,15591512.0,Genovesi,627.0,France,Female,44.0,10.0,0.0,1.0,1.0,0.0,149913.84,1.0
12883,15698716.0,Chuang,733.0,Spain,Male,24.0,8.0,0.0,2.0,1.0,1.0,86937.2,0.0
12884,15667046.0,Rischbieth,707.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,84972.9,0.0
12885,15722533.0,Nwankwo,591.0,France,Female,39.0,6.0,0.0,2.0,0.0,1.0,95984.64,0.0
12886,15777830.0,Ponomarev,613.0,France,Female,30.0,7.0,0.0,1.0,1.0,1.0,151325.24,1.0
12887,15763898.0,Miller,633.0,Germany,Female,54.0,3.0,103872.3,1.0,1.0,1.0,25885.72,1.0
12888,15586870.0,Ebelegbulam,700.0,France,Female,46.0,4.0,0.0,2.0,0.0,0.0,102950.79,0.0
12889,15694188.0,Yevseyev,697.0,France,Female,43.0,9.0,0.0,1.0,1.0,0.0,132418.59,0.0
12890,15726289.0,Ts'ui,593.0,Germany,Male,37.0,10.0,124043.8,2.0,1.0,0.0,177737.03,0.0
12891,15665963.0,Uspenskaya,648.0,Spain,Male,53.0,1.0,0.0,2.0,1.0,0.0,83700.66,0.0
12892,15736778.0,Hsiao,607.0,Spain,Female,46.0,2.0,111061.01,1.0,1.0,1.0,106837.06,0.0
12893,15653760.0,T'ien,683.0,France,Male,35.0,7.0,137851.41,1.0,1.0,1.0,134626.3,0.0
12894,15810563.0,Ts'ui,663.0,France,Female,34.0,4.0,110932.15,1.0,1.0,1.0,52629.73,0.0
12895,15698716.0,Shao,593.0,France,Male,27.0,1.0,0.0,2.0,1.0,0.0,131312.56,0.0
12896,15643966.0,Shih,790.0,France,Female,45.0,1.0,142550.47,1.0,0.0,0.0,127528.78,0.0
12897,15746674.0,Chiu,732.0,Germany,Male,55.0,2.0,121538.43,2.0,1.0,1.0,148527.56,0.0
12898,15708504.0,Nnamutaezinwa,658.0,Spain,Female,30.0,1.0,0.0,2.0,1.0,0.0,83058.14,0.0
12899,15804938.0,Chizuoke,614.0,France,Male,38.0,3.0,0.0,2.0,0.0,0.0,138344.4,0.0
12900,15777599.0,Cremonesi,604.0,France,Female,35.0,0.0,0.0,2.0,1.0,1.0,61936.22,0.0
12901,15783477.0,Ch'iu,526.0,France,Female,42.0,9.0,0.0,1.0,1.0,0.0,40889.14,1.0
12902,15668747.0,Tsao,673.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,173486.39,0.0
12903,15691150.0,Liao,585.0,Spain,Male,34.0,6.0,0.0,2.0,1.0,0.0,121485.1,0.0
12904,15644572.0,Aksenov,714.0,Germany,Male,31.0,3.0,93577.3,2.0,0.0,1.0,161811.23,0.0
12905,15790744.0,Lucciano,749.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,38772.82,0.0
12906,15702541.0,Ch'eng,537.0,Germany,Male,37.0,6.0,80927.56,1.0,0.0,0.0,51703.09,0.0
12907,15672930.0,Burt,705.0,Germany,Male,34.0,2.0,89799.46,2.0,1.0,1.0,79919.13,0.0
12908,15646632.0,Bergamaschi,624.0,Germany,Male,56.0,7.0,108716.59,2.0,1.0,0.0,143628.31,1.0
12909,15790336.0,Y?,641.0,France,Female,51.0,6.0,0.0,1.0,1.0,0.0,171378.62,1.0
12910,15762799.0,Bock,679.0,France,Male,34.0,4.0,0.0,1.0,1.0,1.0,182612.38,0.0
12911,15711571.0,Ch'eng,734.0,Spain,Female,40.0,1.0,132044.6,1.0,1.0,0.0,114722.66,0.0
12912,15592461.0,Mazzi,685.0,Spain,Female,44.0,3.0,0.0,1.0,0.0,1.0,184474.72,0.0
12913,15681075.0,Chiganu,604.0,Spain,Male,44.0,1.0,0.0,2.0,1.0,0.0,70613.52,0.0
12914,15679909.0,Chiang,757.0,France,Male,40.0,4.0,139986.65,1.0,0.0,0.0,187718.26,0.0
12915,15771442.0,T'ien,634.0,France,Male,29.0,8.0,108716.59,1.0,0.0,0.0,126551.65,0.0
12916,15697546.0,Yobachukwu,667.0,Spain,Male,33.0,3.0,0.0,1.0,1.0,1.0,77906.85,0.0
12917,15599074.0,Ch'iu,717.0,France,Male,41.0,3.0,0.0,2.0,1.0,0.0,163524.7,0.0
12918,15789563.0,T'ao,559.0,France,Male,26.0,8.0,0.0,2.0,0.0,1.0,144870.28,0.0
12919,15676576.0,Fyodorova,593.0,France,Male,35.0,2.0,0.0,2.0,1.0,1.0,73556.6,0.0
12920,15752409.0,Ch'en,731.0,France,Male,47.0,1.0,0.0,2.0,1.0,1.0,81292.33,0.0
12921,15568963.0,Akeroyd,516.0,Spain,Male,37.0,9.0,0.0,2.0,1.0,0.0,52484.01,0.0
12922,15690540.0,Maclean,819.0,Spain,Male,28.0,1.0,0.0,1.0,0.0,1.0,119127.06,0.0
12923,15630709.0,Hsia,627.0,Germany,Male,30.0,7.0,113063.83,1.0,1.0,0.0,113410.29,1.0
12924,15626491.0,Ch'ien,705.0,France,Female,39.0,4.0,160982.89,1.0,1.0,0.0,167023.95,0.0
12925,15680804.0,Ting,674.0,France,Female,27.0,4.0,0.0,2.0,1.0,1.0,82647.65,0.0
12926,15811927.0,Chukwuebuka,702.0,Spain,Female,40.0,2.0,96863.13,1.0,0.0,0.0,178045.97,0.0
12927,15754849.0,Chukwuemeka,636.0,Spain,Female,38.0,9.0,0.0,2.0,1.0,1.0,149913.98,0.0
12928,15800434.0,Chidumaga,556.0,France,Male,29.0,5.0,0.0,2.0,0.0,1.0,182728.8,0.0
12929,15583353.0,White,614.0,Spain,Female,39.0,9.0,0.0,2.0,1.0,0.0,80552.36,0.0
12930,15704795.0,Ts'ui,727.0,France,Male,33.0,4.0,104480.7,1.0,1.0,1.0,64872.33,0.0
12931,15674720.0,Fitts,695.0,France,Female,38.0,9.0,0.0,1.0,1.0,1.0,88827.67,0.0
12932,15806837.0,Ch'iu,717.0,Spain,Female,39.0,7.0,0.0,2.0,1.0,0.0,116581.1,1.0
12933,15702631.0,Ch'ang,526.0,France,Male,34.0,6.0,0.0,2.0,1.0,1.0,170893.85,0.0
12934,15691708.0,Chiemezie,628.0,Spain,Male,30.0,1.0,0.0,2.0,1.0,0.0,157567.37,0.0
12935,15737782.0,De Luca,624.0,France,Female,32.0,2.0,0.0,2.0,0.0,1.0,172526.9,0.0
12936,15728605.0,Ch'en,799.0,Germany,Male,30.0,9.0,122501.26,1.0,1.0,1.0,71972.95,0.0
12937,15582325.0,O'Donnell,694.0,France,Male,37.0,6.0,0.0,2.0,1.0,1.0,120586.32,0.0
12938,15733602.0,Ts'ai,653.0,France,Male,43.0,4.0,116576.45,1.0,0.0,1.0,72549.11,0.0
12939,15757559.0,Ewing,558.0,France,Female,23.0,3.0,0.0,1.0,0.0,0.0,126761.2,1.0
12940,15654964.0,Y?,575.0,France,Male,27.0,2.0,0.0,2.0,1.0,0.0,136983.77,0.0
12941,15778025.0,Nkemakonam,686.0,France,Female,37.0,4.0,0.0,1.0,1.0,0.0,115676.61,0.0
12942,15585362.0,Milani,683.0,Spain,Male,30.0,4.0,0.0,2.0,0.0,0.0,167984.72,0.0
12943,15736327.0,Ch'ien,676.0,France,Female,36.0,1.0,0.0,1.0,1.0,0.0,57850.1,1.0
12944,15761348.0,Chikwendu,678.0,France,Female,33.0,2.0,0.0,2.0,0.0,0.0,121568.37,0.0
12945,15809800.0,Kaeppel,678.0,France,Male,35.0,3.0,0.0,2.0,1.0,0.0,60728.89,0.0
12946,15704987.0,Chijindum,699.0,France,Female,37.0,9.0,0.0,2.0,1.0,1.0,86701.4,0.0
12947,15650098.0,Y?an,685.0,France,Female,22.0,7.0,0.0,2.0,1.0,0.0,92840.67,0.0
12948,15674833.0,Ibeabuchi,545.0,France,Male,43.0,2.0,0.0,2.0,1.0,1.0,89566.64,0.0
12949,15626144.0,Hsiao,646.0,Germany,Female,35.0,8.0,132759.9,2.0,1.0,0.0,142865.56,0.0
12950,15671293.0,Chiawuotu,539.0,France,Male,52.0,7.0,0.0,1.0,1.0,0.0,171045.35,1.0
12951,15716491.0,Iadanza,744.0,France,Female,40.0,1.0,0.0,2.0,1.0,1.0,178373.43,0.0
12952,15681332.0,Frolova,729.0,Spain,Male,35.0,1.0,0.0,2.0,1.0,1.0,102280.29,0.0
12953,15572038.0,Brazenor,739.0,France,Male,38.0,8.0,0.0,2.0,0.0,1.0,83090.35,0.0
12954,15777060.0,Chuang,556.0,Spain,Male,28.0,4.0,0.0,2.0,1.0,0.0,82565.01,0.0
12955,15758775.0,Ch'ien,667.0,Spain,Male,34.0,6.0,0.0,2.0,1.0,0.0,86786.41,0.0
12956,15605341.0,Milano,633.0,France,Male,29.0,8.0,0.0,2.0,0.0,1.0,103349.74,0.0
12957,15578977.0,Hs?,556.0,France,Male,49.0,1.0,0.0,1.0,1.0,0.0,52894.01,1.0
12958,15770030.0,Cisneros,616.0,Spain,Male,31.0,3.0,0.0,2.0,0.0,1.0,142987.42,0.0
12959,15579548.0,Milano,684.0,Spain,Male,31.0,7.0,0.0,2.0,1.0,0.0,119404.63,0.0
12960,15757829.0,Hsia,638.0,Spain,Female,27.0,7.0,0.0,1.0,1.0,1.0,162452.65,0.0
12961,15772262.0,Genovese,719.0,France,Male,38.0,2.0,121276.32,1.0,1.0,1.0,155870.82,0.0
12962,15570073.0,White,813.0,France,Male,31.0,7.0,0.0,2.0,0.0,0.0,102750.12,0.0
12963,15655436.0,Ch'ien,753.0,France,Male,35.0,0.0,104822.45,1.0,1.0,0.0,177384.45,1.0
12964,15632575.0,Chiekwugo,717.0,Spain,Male,43.0,7.0,0.0,1.0,0.0,0.0,130446.65,1.0
12965,15571586.0,L?,641.0,France,Male,29.0,8.0,0.0,2.0,1.0,1.0,121408.56,0.0
12966,15578835.0,White,652.0,Spain,Female,32.0,8.0,0.0,2.0,1.0,0.0,187776.49,0.0
12967,15640846.0,Pinto,547.0,France,Male,43.0,7.0,114091.35,1.0,1.0,0.0,168816.22,0.0
12968,15651713.0,Onuoha,743.0,France,Female,41.0,7.0,0.0,2.0,0.0,0.0,51387.1,1.0
12969,15595592.0,Kornilova,638.0,Spain,Female,61.0,9.0,0.0,2.0,0.0,1.0,172749.72,1.0
12970,15780359.0,Okwudiliolisa,599.0,Germany,Female,48.0,7.0,102645.48,1.0,1.0,1.0,56937.43,1.0
12971,15797748.0,Onyemauchechukwu,696.0,France,Male,47.0,0.0,0.0,1.0,0.0,1.0,133086.45,1.0
12972,15642619.0,Maclean,585.0,France,Male,27.0,6.0,0.0,2.0,1.0,1.0,180197.74,0.0
12973,15793896.0,Chukwuhaenye,586.0,Spain,Male,27.0,1.0,0.0,2.0,1.0,0.0,158891.32,0.0
12974,15746341.0,Smith,773.0,France,Female,34.0,2.0,131411.26,2.0,1.0,0.0,85523.24,0.0
12975,15651025.0,Nwachinemelu,714.0,France,Female,34.0,7.0,0.0,2.0,1.0,0.0,86701.4,0.0
12976,15793693.0,Ch'in,745.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,173632.92,0.0
12977,15782390.0,Chidozie,703.0,France,Female,46.0,1.0,0.0,2.0,1.0,1.0,62830.97,0.0
12978,15617348.0,Li Fonti,603.0,France,Female,35.0,0.0,112536.57,1.0,0.0,0.0,146723.72,1.0
12979,15721251.0,L?,663.0,France,Female,38.0,3.0,0.0,2.0,1.0,1.0,49833.5,0.0
12980,15727059.0,Nkemakolam,769.0,Spain,Male,35.0,1.0,142669.93,1.0,0.0,0.0,147545.65,0.0
